Región	Hotspot	Tipo de costa	Temporada	Promedio de individuos	Promedio límite inferior	Promedio límite superior	Distancia avistamiento (km)	Densidad lineal	Densidad lineal límite inferior	Densidad lineal límite superior	Latitud	Longitud
Los Lagos	Playa Mar Brava--playa y dunas	ARENA	Reproductiva	10.13333333	6.748	14.64	1	10.13333333	6.748	14.64	-41.8840799	-73.9946727
Los Lagos	Humedal Pudeto--sur	OTRO	No reproductiva	0.419354839	0.064516129	0.967741935	0.2	2.096774194	0.322580645	4.838709677	-41.8858432	-73.7854578
Los Lagos	Humedal Pudeto--sur	OTRO	Reproductiva	1.311827957	0.655913978	2.203897849	0.2	6.559139785	3.279569892	11.01948925	-41.8858432	-73.7854578
Los Lagos	Curamín	ARENA	No reproductiva	3.833333333	2.166666667	5.166666667	0.6	6.388888889	3.611111111	8.611111111	-41.894591	-72.822444
Los Lagos	Curamín	ARENA	Reproductiva	6.6	3	10	0.6	11	5	16.66666667	-41.894591	-72.822444
Los Lagos	Punta Chilen	ARENA	No reproductiva	0.6	0	1.8	1	0.6	0	1.8	-41.8980227	-73.4765431
Los Lagos	Punta Chilen	ARENA	Reproductiva	10.25	3.75	15.5	1	10.25	3.75	15.5	-41.8980227	-73.4765431
Los Lagos	Tentelhué	ARENA	No reproductiva	0.5	0	1.5	1	0.5	0	1.5	-41.903086	-72.849463
Los Lagos	Tentelhué	ARENA	Reproductiva	1.875	0.5	3.375	1	1.875	0.5	3.375	-41.903086	-72.849463
Los Lagos	Tabón	ARENA	No reproductiva	19	11	28	1	19	11	28	-41.9038172	-73.1174402
Los Lagos	Tabón	ARENA	Reproductiva	6.428571429	2.285714286	12.42857143	1	6.428571429	2.285714286	12.42857143	-41.9038172	-73.1174402
Los Lagos	Punta Nao	ARENA	Reproductiva	2.25	0.75	4.125	1	2.25	0.75	4.125	-41.9138432	-72.876905
Los Lagos	Hueldén	ARENA	No reproductiva	15.58333333	4.583333333	34.66458333	1	15.58333333	4.583333333	34.66458333	-41.9249473	-73.5411742
Los Lagos	Hueldén	ARENA	Reproductiva	10	1.6	20.8	1	10	1.6	20.8	-41.9249473	-73.5411742
Los Lagos	MN Islotes de Puñihuil	ROCA	No reproductiva	0.839285714	0.232142857	1.678571429	0.6	1.398809524	0.386904762	2.797619048	-41.9252706	-74.0392685
Los Lagos	MN Islotes de Puñihuil	ROCA	Reproductiva	1.714513557	1.392344498	2.065311005	0.6	2.857522594	2.320574163	3.442185008	-41.9252706	-74.0392685
Los Lagos	Mirador Piedra Run	ARENA	Reproductiva	3.75	0.5	7	0.85	4.411764706	0.588235294	8.235294118	-41.9285582	-74.0110645
Los Lagos	Quetén	ARENA	No reproductiva	5.333333333	0	15	1	5.333333333	0	15	-41.9424465	-72.8019333
Los Lagos	Quetén	ARENA	Reproductiva	4.25	0.25	10.25	1	4.25	0.25	10.25	-41.9424465	-72.8019333
Los Lagos	Pumillahue	ARENA	Reproductiva	1.1875	0	3.4984375	0.7	1.696428571	0	4.997767857	-41.9431807	-74.0315008
Los Lagos	Huapi Linao	ARENA	Reproductiva	3.769230769	1	7	0.6	6.282051282	1.666666667	11.66666667	-41.9526191	-73.5257292
Los Lagos	Río Negro--Desembocadura	ESTUARIO	No reproductiva	4.939393939	1.272727273	10.51363636	1	4.939393939	1.272727273	10.51363636	-41.9661276	-72.46346
Los Lagos	Río Negro--Desembocadura	ESTUARIO	Reproductiva	3.572916667	2.354427083	4.84375	1	3.572916667	2.354427083	4.84375	-41.9661276	-72.46346
Los Lagos	Hornopiren	ARENA	No reproductiva	1.166666667	0	3.5	0.8	1.458333333	0	4.375	-41.9661863	-72.4800682
Los Lagos	Hornopiren	ARENA	Reproductiva	1.807692308	0.769230769	3.114423077	0.8	2.259615385	0.961538462	3.893028846	-41.9661863	-72.4800682
Los Lagos	Linao	ARENA	Reproductiva	26.95	14.30125	39.895	0.8	33.6875	17.8765625	49.86875	-41.9666461	-73.5498807
Los Lagos	Río Blanco--Desembocadura	ESTUARIO	No reproductiva	8.346938776	4.38877551	12.89693878	0.8	10.43367347	5.485969388	16.12117347	-41.9693311	-72.4340158
Los Lagos	Río Blanco--Desembocadura	ESTUARIO	Reproductiva	8.485148515	6.763366337	10.31608911	0.8	10.60643564	8.454207921	12.89511139	-41.9693311	-72.4340158
Los Lagos	Río Cuchildeo--Desembocadura	ESTUARIO	No reproductiva	2.954545455	0.363636364	7.454545455	0.5	5.909090909	0.727272727	14.90909091	-41.9696375	-72.4712276
Los Lagos	Río Cuchildeo--Desembocadura	ESTUARIO	Reproductiva	1.774193548	1.032258065	2.602150538	0.5	3.548387097	2.064516129	5.204301075	-41.9696375	-72.4712276
Los Lagos	Hornopiren--Playa	ARENA	No reproductiva	1	0	3	0.65	1.538461538	0	4.615384615	-41.9717434	-72.485733
Los Lagos	Hornopiren--Playa	ARENA	Reproductiva	0.375	0	1.125	0.65	0.576923077	0	1.730769231	-41.9717434	-72.485733
Los Lagos	Río Llequiman--Desembocadura	ARENA	No reproductiva	6	2.4	9.6	0.8	7.5	3	12	-41.9836084	-72.7614893
Los Lagos	Río Llequiman--Desembocadura	ARENA	Reproductiva	8.363636364	3.909090909	13.36136364	0.8	10.45454545	4.886363636	16.70170455	-41.9836084	-72.7614893
Los Lagos	Duhatao	ROCA	Reproductiva	0.47826087	0.043478261	1.043478261	0.5	0.956521739	0.086956522	2.086956522	-41.9887472	-74.0436244
Los Lagos	Estero Hualaihué--Desembocadura	ESTUARIO	No reproductiva	4	0	10.5	0.7	5.714285714	0	15	-42.002346	-72.683236
Los Lagos	Estero Hualaihué--Desembocadura	ESTUARIO	Reproductiva	2.6	1.6	3.6	0.7	3.714285714	2.285714286	5.142857143	-42.002346	-72.683236
Los Lagos	Pichicolo	ESTUARIO	No reproductiva	0.2	0	0.6	0.65	0.307692308	0	0.923076923	-42.005925	-72.595785
Los Lagos	Pichicolo	ESTUARIO	Reproductiva	0.555555556	0.111111111	1.111111111	0.65	0.854700855	0.170940171	1.709401709	-42.005925	-72.595785
Los Lagos	Caleta El Manzano	ESTUARIO	Reproductiva	3.2	1.2	5.4	0.5	6.4	2.4	10.8	-42.010608	-72.640751
Los Lagos	Playa Chepu	ARENA	Reproductiva	2.909090909	1.090909091	5.272727273	1	2.909090909	1.090909091	5.272727273	-42.0306792	-74.0279818
Los Lagos	Muelle de la Luz	ROCA	Reproductiva	1.833333333	0.333333333	3.666666667	0.6	3.055555556	0.555555556	6.111111111	-42.0445606	-74.0362728
Los Lagos	Río Chepu--Desembocadura	ESTUARIO	Reproductiva	1	0	2.4	0.8	1.25	0	3	-42.0452	-74.0295213
Los Lagos	Río Chepu--Muelle Chepu Bajo	ROCA	Reproductiva	1	0	2	0.5	2	0	4	-42.051292	-74.0236516
Los Lagos	Bahía Guabil	ARENA	Reproductiva	10.07692308	1.694230769	23.53461538	1	10.07692308	1.694230769	23.53461538	-42.0663714	-74.0267372
Los Lagos	Huite	ARENA	Reproductiva	2.2	0	5.4	0.8	2.75	0	6.75	-42.1089593	-73.4389999
Los Lagos	Parque Ahuenco	ARENA	No reproductiva	0.8	0	2.4	0.85	0.941176471	0	2.823529412	-42.1122955	-74.0360069
Los Lagos	Parque Ahuenco	ARENA	Reproductiva	3	1.023295455	5.840340909	0.85	3.529411765	1.203877005	6.870989305	-42.1122955	-74.0360069
Los Lagos	Humedal de Tubildad	ARENA	No reproductiva	7.571428571	2.717857143	12.71428571	0.7	10.81632653	3.882653061	18.16326531	-42.112775	-73.4833049
Los Lagos	Pichanco	ROCA	Reproductiva	0.142857143	0	0.428571429	0.3	0.476190476	0	1.428571429	-42.1363869	-72.4638712
Los Lagos	Pichanco	ROCA	No reproductiva	0	0	0	0.3	0	0	0	-42.1363869	-72.4638712
Los Lagos	Quemchi	ARENA	No reproductiva	3.277777778	0	9.498611111	0.5	6.555555556	0	18.99722222	-42.1442468	-73.4720618
Los Lagos	Quemchi	ARENA	Reproductiva	1.69047619	0.5	3.380357143	0.5	3.380952381	1	6.760714286	-42.1442468	-73.4720618
Los Lagos	Quemchi--Humedal de Quemchi	ARENA	No reproductiva	1	0	3	0.5	2	0	6	-42.146269	-73.4881797
Los Lagos	Quemchi--Humedal de Quemchi	ARENA	Reproductiva	0.3	0	0.7	0.5	0.6	0	1.4	-42.146269	-73.4881797
Los Lagos	Quemchi--Isla de las Almas	ARENA	No reproductiva	34	9.2	58.8	0.6	56.66666667	15.33333333	98	-42.1612034	-73.4792116
Los Lagos	Quemchi--Isla de las Almas	ARENA	Reproductiva	8.954545455	2.182954545	19.725	0.6	14.92424242	3.638257576	32.875	-42.1612034	-73.4792116
Los Lagos	Aucar	ARENA	No reproductiva	14	7.827717391	21.08315217	1	14	7.827717391	21.08315217	-42.164485	-73.4812617
Los Lagos	Aucar	ARENA	Reproductiva	7.1328125	4.69609375	10.33515625	1	7.1328125	4.69609375	10.33515625	-42.164485	-73.4812617
Los Lagos	Isla Metalqui	ROCA	Reproductiva	0.166666667	0	0.5	0.4	0.416666667	0	1.25	-42.1951287	-74.149865
Los Lagos	Quicaví	ARENA	No reproductiva	1.285714286	0	3.285714286	0.6	2.142857143	0	5.476190476	-42.2709988	-73.342175
Los Lagos	Quicaví	ARENA	Reproductiva	6.214285714	0.285714286	15.64285714	0.6	10.35714286	0.476190476	26.07142857	-42.2709988	-73.342175
Los Lagos	Río Tocoihue	ARENA	Reproductiva	3.2	0	9.6	0.15	21.33333333	0	64	-42.3088157	-73.4338939
Los Lagos	Isla Mechuque	ARENA	No reproductiva	1.4	0	3.395	0.35	4	0	9.7	-42.3132111	-73.2687879
Los Lagos	Isla Mechuque	ARENA	Reproductiva	1.777777778	0.555555556	3.222222222	0.35	5.079365079	1.587301587	9.206349206	-42.3132111	-73.2687879
Los Lagos	Ayacara--Embarcadero	ARENA	Reproductiva	4.25	1.5	6.5	0.75	5.666666667	2	8.666666667	-42.317808	-72.787122
Los Lagos	Calén	ARENA	No reproductiva	5.333333333	0	12	1	5.333333333	0	12	-42.3301414	-73.4574866
Los Lagos	Calén	ARENA	Reproductiva	12.5	3.166666667	23.33333333	1	12.5	3.166666667	23.33333333	-42.3301414	-73.4574866
Los Lagos	Tenaun--Playa	ARENA	No reproductiva	0.111111111	0	0.333333333	1	0.111111111	0	0.333333333	-42.3329595	-73.3734683
Los Lagos	Tenaun--Playa	ARENA	Reproductiva	1.947368421	0.842105263	3.421052632	1	1.947368421	0.842105263	3.421052632	-42.3329595	-73.3734683
Los Lagos	Quetalco	ARENA	Reproductiva	15.33333333	10	18	0.8	19.16666667	12.5	22.5	-42.3338989	-73.5450339
Los Lagos	San Juan	ESTUARIO	No reproductiva	4.428571429	0.571428571	9.095238095	1	4.428571429	0.571428571	9.095238095	-42.3388794	-73.5068822
Los Lagos	San Juan	ESTUARIO	Reproductiva	2.268656716	1.179104478	3.52238806	1	2.268656716	1.179104478	3.52238806	-42.3388794	-73.5068822
Los Lagos	Isla Ica, Ayacara	ARENA	Reproductiva	1	0	2.25	0.6	1.666666667	0	3.75	-42.356291	-72.784228
Los Lagos	Teguel	ARENA	No reproductiva	4	0	9.18	0.6	6.666666667	0	15.3	-42.362595	-73.6061776
Los Lagos	Teguel	ARENA	Reproductiva	10.6	3.335	22.33	0.6	17.66666667	5.558333333	37.21666667	-42.362595	-73.6061776
Los Lagos	Huinay	ROCA	Reproductiva	3.5	0	9	0.45	7.777777778	0	20	-42.3775883	-72.4135105
Los Lagos	Diañ	ARENA	Reproductiva	8.857142857	1.428571429	18.71071429	1	8.857142857	1.428571429	18.71071429	-42.3818479	-73.5987639
Los Lagos	Dalcahue	OTRO	No reproductiva	0.019607843	0	0.058823529	0.14	0.140056022	0	0.420168067	-42.3822204	-73.6555731
Los Lagos	Dalcahue	OTRO	Reproductiva	0.22	0.12	0.35	0.14	1.571428571	0.857142857	2.5	-42.3822204	-73.6555731
Los Lagos	Transbordador Dalcahue-Isla Quinchao	ARENA	Reproductiva	0.083333333	0	0.222222222	0.7	0.119047619	0	0.317460317	-42.3851387	-73.655612
Los Lagos	Río Puacura--Desembocadura	ARENA	No reproductiva	0.142857143	0	0.428571429	0.4	0.357142857	0	1.071428571	-42.3893604	-73.6660123
Los Lagos	Río Puacura--Desembocadura	ARENA	Reproductiva	0.5	0	1.5	0.4	1.25	0	3.75	-42.3893604	-73.6660123
Los Lagos	Huyar Bajo	ARENA	No reproductiva	22.64285714	12.35892857	34.35535714	1	22.64285714	12.35892857	34.35535714	-42.3992853	-73.5505532
Los Lagos	Huyar Bajo	ARENA	Reproductiva	18.18181818	11.59545455	24.36363636	1	18.18181818	11.59545455	24.36363636	-42.3992853	-73.5505532
Los Lagos	Astillero	ARENA	No reproductiva	2.333333333	0	5	0.35	6.666666667	0	14.28571429	-42.4017406	-73.6726561
Los Lagos	Astillero	ARENA	Reproductiva	2.5	0.5	5	0.35	7.142857143	1.428571429	14.28571429	-42.4017406	-73.6726561
Los Lagos	Buill--Caleta	ARENA	No reproductiva	3	1.268333333	5.266666667	0.35	8.571428571	3.623809524	15.04761905	-42.4023066	-72.7191548
Los Lagos	Buill--Caleta	ARENA	Reproductiva	4.833333333	1.890277778	8.5	0.35	13.80952381	5.400793651	24.28571429	-42.4023066	-72.7191548
Los Lagos	Palqui	ARENA	No reproductiva	22	17.33333333	28	0.7	31.42857143	24.76190476	40	-42.4106958	-73.515985
Los Lagos	Palqui	ARENA	Reproductiva	6.2	3.6025	9.9	0.7	8.857142857	5.146428571	14.14285714	-42.4106958	-73.515985
Los Lagos	Putemún	ESTUARIO	No reproductiva	12.68888889	3.511666667	25.755	0.6	21.14814815	5.852777778	42.925	-42.419148	-73.7371015
Los Lagos	Putemún	ESTUARIO	Reproductiva	2.25	1.078125	3.578125	0.6	3.75	1.796875	5.963541667	-42.419148	-73.7371015
Los Lagos	Putemún--Humedal	ESTUARIO	No reproductiva	3.852941176	1.559926471	6.411029412	1	3.852941176	1.559926471	6.411029412	-42.4318193	-73.743968
Los Lagos	Putemún--Humedal	ESTUARIO	Reproductiva	1.046511628	0.581395349	1.615988372	1	1.046511628	0.581395349	1.615988372	-42.4318193	-73.743968
Los Lagos	Curaco de Vélez	ESTUARIO	No reproductiva	7.115384615	2.616346154	13.26634615	0.7	10.16483516	3.737637363	18.95192308	-42.4351708	-73.606533
Los Lagos	Curaco de Vélez	ESTUARIO	Reproductiva	11.98529412	7.441911765	16.66139706	0.7	17.12184874	10.63130252	23.8019958	-42.4351708	-73.606533
Los Lagos	Curaco de Vélez--Pasarela	ESTUARIO	No reproductiva	1.466666667	0.266666667	3.333333333	0.7	2.095238095	0.380952381	4.761904762	-42.4367594	-73.6037385
Los Lagos	Curaco de Vélez--Pasarela	ESTUARIO	Reproductiva	4.538461538	1.423076923	9.884615385	0.7	6.483516484	2.032967033	14.12087912	-42.4367594	-73.6037385
Los Lagos	Curaco de Vélez--Humedales de aves	ESTUARIO	No reproductiva	7.416666667	1.41875	15.58125	0.8	9.270833333	1.7734375	19.4765625	-42.4408193	-73.6057797
Los Lagos	Curaco de Vélez--Humedales de aves	ESTUARIO	Reproductiva	3.735294118	0.588970588	8.823529412	0.8	4.669117647	0.736213235	11.02941176	-42.4408193	-73.6057797
Los Lagos	Península de Rilán--Playa Pillul	ARENA	Reproductiva	6.333333333	0	18	0.4	15.83333333	0	45	-42.4497533	-73.7287703
Los Lagos	La Planchada	ARENA	Reproductiva	0	0	0	0.7	0	0	0	-42.462209	-73.601509
Los Lagos	Hotel Tierra Chiloé	ARENA	Reproductiva	0.808510638	0.404255319	1.276595745	0.4	2.021276596	1.010638298	3.191489362	-42.4646814	-73.6760733
Los Lagos	Castro--Costanera norte	OTRO	Reproductiva	0.024390244	0	0.073170732	0.3	0.081300813	0	0.243902439	-42.4650998	-73.7661896
Los Lagos	Castro--Costanera norte	OTRO	No reproductiva	0	0	0	0.3	0	0	0	-42.4650998	-73.7661896
Los Lagos	Chullec	ARENA	No reproductiva	11.64285714	6.7875	17.53482143	0.5	23.28571429	13.575	35.06964286	-42.4678867	-73.5394174
Los Lagos	Chullec	ARENA	Reproductiva	7.129411765	5.212647059	9.187647059	0.5	14.25882353	10.42529412	18.37529412	-42.4678867	-73.5394174
Los Lagos	Ten-Ten	OTRO	No reproductiva	0.04109589	0	0.123287671	0.3	0.136986301	0	0.410958904	-42.4682508	-73.7639773
Los Lagos	Ten-Ten	OTRO	Reproductiva	0.961290323	0.412903226	1.612580645	0.3	3.204301075	1.376344086	5.375268817	-42.4682508	-73.7639773
Los Lagos	Achao	OTRO	No reproductiva	0.722222222	0	1.833333333	0.8	0.902777778	0	2.291666667	-42.4686544	-73.490577
Los Lagos	Achao	OTRO	Reproductiva	2.52173913	1.695652174	3.423641304	0.8	3.152173913	2.119565217	4.27955163	-42.4686544	-73.490577
Los Lagos	Castro--Palafitos de Pedro Montt	OTRO	Reproductiva	0.083333333	0	0.222222222	0.2	0.416666667	0	1.111111111	-42.4706963	-73.7651984
Los Lagos	Castro--Palafitos de Pedro Montt	OTRO	No reproductiva	0	0	0	0.2	0	0	0	-42.4706963	-73.7651984
Los Lagos	Costanera Camino a Puntilla de Ten Ten	ROCA	No reproductiva	0	0	0	0	0	0	0	-42.4719223	-73.7565614
Los Lagos	Costanera Camino a Puntilla de Ten Ten	ROCA	Reproductiva	0	0	0	0	0	0	0	-42.4719223	-73.7565614
Los Lagos	Pullao	ARENA	No reproductiva	36.73684211	16.94934211	61.49868421	0.72	51.02339181	23.54075292	85.41483918	-42.4734897	-73.6786079
Los Lagos	Pullao	ARENA	Reproductiva	10.59006211	8.465993789	12.86304348	0.72	14.7084196	11.75832471	17.86533816	-42.4734897	-73.6786079
Los Lagos	Punta Tenten	ROCA	No reproductiva	3.2	0	8.6	0.6	5.333333333	0	14.33333333	-42.4749299	-73.7482166
Los Lagos	Punta Tenten	ROCA	Reproductiva	0.6	0.1	1.2	0.6	1	0.166666667	2	-42.4749299	-73.7482166
Los Lagos	Castro--Cerro Millantuy	OTRO	Reproductiva	0.00541272	0	0.01623816	0.8	0.0067659	0	0.0202977	-42.4780107	-73.7710109
Los Lagos	Castro	OTRO	Reproductiva	0.391304348	0.01863354	0.97515528	0.45	0.869565217	0.041407867	2.167011732	-42.4798603	-73.7636662
Los Lagos	Río Grande--Mirador Gamboa	OTRO	Reproductiva	0.19047619	0	0.571428571	0.8	0.238095238	0	0.714285714	-42.4812196	-73.7707699
Los Lagos	Río Grande--Mirador Gamboa	OTRO	No reproductiva	0	0	0	0.8	0	0	0	-42.4812196	-73.7707699
Los Lagos	Castro--Costanera	OTRO	No reproductiva	0.014925373	0	0.044776119	0.17	0.087796313	0	0.263388938	-42.4824234	-73.7591064
Los Lagos	Castro--Costanera	OTRO	Reproductiva	0.17037037	0.044444444	0.333333333	0.17	1.002178649	0.261437908	1.960784314	-42.4824234	-73.7591064
Los Lagos	Vodudahue	ESTUARIO	Reproductiva	0.194444444	0	0.583333333	1	0.194444444	0	0.583333333	-42.4837771	-72.3872674
Los Lagos	Río Gamboa--desembocadura	OTRO	No reproductiva	1.125	0	3.321428571	1	1.125	0	3.321428571	-42.4847891	-73.7698674
Los Lagos	Río Gamboa--desembocadura	OTRO	Reproductiva	0.574074074	0.148148148	1.194444444	1	0.574074074	0.148148148	1.194444444	-42.4847891	-73.7698674
Los Lagos	Leptepu	ROCA	No reproductiva	2.375	0.375	5.121875	0.6	3.958333333	0.625	8.536458333	-42.4887895	-72.4365916
Los Lagos	Leptepu	ROCA	Reproductiva	3.363636364	0.545454545	7.906818182	0.6	5.606060606	0.909090909	13.1780303	-42.4887895	-72.4365916
Los Lagos	Puente Nercón	ARENA	No reproductiva	0.333333333	0	1	0.73	0.456621005	0	1.369863014	-42.4985229	-73.7729788
Los Lagos	Puente Nercón	ARENA	Reproductiva	1.6875	0.125	3.9375	0.73	2.311643836	0.171232877	5.393835616	-42.4985229	-73.7729788
Los Lagos	Bahía Nercón	ARENA	No reproductiva	1.185185185	0	3.109259259	1	1.185185185	0	3.109259259	-42.5002513	-73.7810348
Los Lagos	Bahía Nercón	ARENA	Reproductiva	2.421052632	1.355263158	3.618092105	1	2.421052632	1.355263158	3.618092105	-42.5002513	-73.7810348
Los Lagos	Nercón	ARENA	Reproductiva	0.5	0	1.2	1	0.5	0	1.2	-42.5016262	-73.7834632
Los Lagos	Llicaldad	ROCA	No reproductiva	0.125	0	0.375	0.4	0.3125	0	0.9375	-42.5069548	-73.787169
Los Lagos	Llicaldad	ROCA	Reproductiva	2.966666667	0.4	6.6325	0.4	7.416666667	1	16.58125	-42.5069548	-73.787169
Los Lagos	PN Chiloé--Refugio Cole Cole	ARENA	Reproductiva	1.1	0.2	2.275	0.9	1.222222222	0.222222222	2.527777778	-42.510885	-74.183901
Los Lagos	Rilán--Norte	ARENA	No reproductiva	14	2.636363636	29.72045455	0.85	16.47058824	3.101604278	34.96524064	-42.5123248	-73.6326886
Los Lagos	Rilán--Norte	ARENA	Reproductiva	26.39393939	12.75833333	45.4469697	0.85	31.0516934	15.00980392	53.46702317	-42.5123248	-73.6326886
Los Lagos	Yutuy	ARENA	No reproductiva	1	0.133333333	2.333333333	0.47	2.127659574	0.283687943	4.964539007	-42.5160226	-73.7478421
Los Lagos	Yutuy	ARENA	Reproductiva	1.533333333	0.333333333	3.133333333	0.47	3.262411348	0.709219858	6.666666667	-42.5160226	-73.7478421
Los Lagos	Rilán--Sur	ARENA	No reproductiva	1.5	0	4.5	0.65	2.307692308	0	6.923076923	-42.5231789	-73.6282419
Los Lagos	Rilán--Sur	ARENA	Reproductiva	2.076923077	0	4.923076923	0.65	3.195266272	0	7.573964497	-42.5231789	-73.6282419
Los Lagos	Río Chaiquil--Desembocadura	ARENA	No reproductiva	13.33333333	0	40	0.8	16.66666667	0	50	-42.5315319	-74.1668987
Los Lagos	Río Chaiquil--Desembocadura	ARENA	Reproductiva	5	1.432142857	8.282142857	0.8	6.25	1.790178571	10.35267857	-42.5315319	-74.1668987
Los Lagos	Playa de los Tábanos	ARENA	Reproductiva	17.25	3.75	35.125	1	17.25	3.75	35.125	-42.5332556	-74.1607665
Los Lagos	Bahía Quinchao	ARENA	No reproductiva	34.55555556	15.66944444	58.66666667	0.5	69.11111111	31.33888889	117.3333333	-42.5374928	-73.425504
Los Lagos	Bahía Quinchao	ARENA	Reproductiva	13.70967742	6.194354839	22.38548387	0.5	27.41935484	12.38870968	44.77096774	-42.5374928	-73.425504
Los Lagos	Humedal de Quinchao	ARENA	No reproductiva	63.23076923	13.55384615	126.3826923	0.8	79.03846154	16.94230769	157.9783654	-42.5437357	-73.4216992
Los Lagos	Humedal de Quinchao	ARENA	Reproductiva	43.38461538	24.11538462	67.26730769	0.8	54.23076923	30.14423077	84.08413462	-42.5437357	-73.4216992
Los Lagos	Rauco (Los Lagos)	ARENA	No reproductiva	0.211538462	0.057692308	0.413461538	1	0.211538462	0.057692308	0.413461538	-42.5447503	-73.7984239
Los Lagos	Rauco (Los Lagos)	ARENA	Reproductiva	0.797468354	0.46835443	1.183227848	1	0.797468354	0.46835443	1.183227848	-42.5447503	-73.7984239
Los Lagos	Fiordo Largo	ROCA	No reproductiva	0	0	0	0	0	0	0	-42.5461855	-72.5228686
Los Lagos	Fiordo Largo	ROCA	Reproductiva	0	0	0	0	0	0	0	-42.5461855	-72.5228686
Los Lagos	Estero de Curahue--Desembocadura	ARENA	Reproductiva	4.8	0	10.4	0.18	26.66666667	0	57.77777778	-42.5475115	-73.6729781
Los Lagos	Transbordador Fiordo Largo-Caleta Gonzalo	ROCA	Reproductiva	0.481481481	0	1.444444444	0.6	0.802469136	0	2.407407407	-42.5493626	-72.5663757
Los Lagos	Caleta Gonzalo	ESTUARIO	No reproductiva	0.363636364	0	0.727272727	0.6	0.606060606	0	1.212121212	-42.5594176	-72.6044408
Los Lagos	Caleta Gonzalo	ESTUARIO	Reproductiva	1.011111111	0.555555556	1.488888889	0.6	1.685185185	0.925925926	2.481481481	-42.5594176	-72.6044408
Los Lagos	Laguna Quinched	ARENA	Reproductiva	0.083333333	0	0.25	0.2	0.416666667	0	1.25	-42.5663566	-73.7707257
Los Lagos	Caleta Linlinao	ARENA	No reproductiva	0.333333333	0	1	0.5	0.666666667	0	2	-42.5758005	-73.7582045
Los Lagos	Caleta Linlinao	ARENA	Reproductiva	0.571428571	0	1.428571429	0.5	1.142857143	0	2.857142857	-42.5758005	-73.7582045
Los Lagos	Reñihué	ESTUARIO	No reproductiva	0.180592992	0.118598383	0.247978437	1	0.180592992	0.118598383	0.247978437	-42.5764393	-72.5102222
Los Lagos	Reñihué	ESTUARIO	Reproductiva	0.540298507	0.420895522	0.659701493	1	0.540298507	0.420895522	0.659701493	-42.5764393	-72.5102222
Los Lagos	Navegacion Rilan - Chelin	ARENA	Reproductiva	0.666666667	0	1.666666667	0.75	0.888888889	0	2.222222222	-42.577102	-73.5407209
Los Lagos	Aldachildo	ARENA	Reproductiva	10.45454545	3.272727273	19.18181818	0.8	13.06818182	4.090909091	23.97727273	-42.5840342	-73.6129743
Los Lagos	PN Chiloé--Humedal Chanquín	ARENA	No reproductiva	1.111111111	0	2.888888889	1	1.111111111	0	2.888888889	-42.5870715	-74.1284131
Los Lagos	PN Chiloé--Humedal Chanquín	ARENA	Reproductiva	1.526315789	0.736842105	2.421052632	1	1.526315789	0.736842105	2.421052632	-42.5870715	-74.1284131
Los Lagos	Isla Chelin	ARENA	Reproductiva	1.285714286	0	3	1	1.285714286	0	3	-42.5909419	-73.5203791
Los Lagos	PN Chiloé--Sector Chanquin	ARENA	No reproductiva	2.285714286	0	6.857142857	1	2.285714286	0	6.857142857	-42.5950491	-74.1208076
Los Lagos	PN Chiloé--Sector Chanquin	ARENA	Reproductiva	2.24137931	0.413793103	4.482758621	1	2.24137931	0.413793103	4.482758621	-42.5950491	-74.1208076
